TF_name	target_id	target_name	target_synonyms
SOX4	ENSG00000185664	PMEL	D12S53E,ME20,ME20-M,ME20M,P1,P100,PMEL17,SI,SIL,SILV,gp100
SOX4	ENSG00000122787	AKR1D1	3o5bred,CBAS2,SRD5B1
SOX4	ENSG00000161904	LEMD2	CTRCT42,NET25,dJ482C21.1
SOX4	ENSG00000248727	CTC-236F12.4	-
SOX4	ENSG00000196420	S100A5	S100D
SOX4	ENSG00000113525	IL5	EDF,IL-5,TRF
SOX4	ENSG00000004776	HSPB6	HEL55,Hsp20,PPP1R91
SOX4	ENSG00000228053	RP11-151F5.2	-
SOX4	ENSG00000144712	CAND2	TIP120B,Tp120b
SOX4	ENSG00000074047	GLI2	CJS,HPE9,PHS2,THP1,THP2
SOX4	ENSG00000121064	SCPEP1	HSCP1,RISC
SOX4	ENSG00000261978	CTD-2529O21.2	-
SOX4	ENSG00000128596	CCDC136	NAG6
SOX4	ENSG00000100445	SDR39U1	C14orf124,HCDI
SOX4	ENSG00000224645	RP11-126K1.8	-
SOX4	ENSG00000107614	TRDMT1	DMNT2,DNMT2,MHSAIIP,PUMET,RNMT1
SOX4	ENSG00000197498	RPF2	BXDC1,bA397G5.4
SOX4	ENSG00000248514	CTC-338M12.1	-
SOX4	ENSG00000212694	LINC01089	LIMT
SOX4	ENSG00000245768	RP11-410D17.2	-
SOX4	ENSG00000072401	UBE2D1	E2(17)KB1,SFT,UBC4/5,UBCH5,UBCH5A
SOX4	ENSG00000125944	HNRNPR	HNRPR,hnRNP-R
SOX4	ENSG00000119318	RAD23B	HHR23B,HR23B,P58
SOX4	ENSG00000220785	MTMR9LP	-
SOX4	ENSG00000120837	NFYB	CBF-A,CBF-B,HAP3,NF-YB
SOX4	ENSG00000272386	RP11-666A8.12	-
SOX4	ENSG00000188994	ZNF292	Nbla00365,ZFP292,ZN-16,Zn-15,bA393I2.3
SOX4	ENSG00000235159	RP6-109B7.4	-
SOX4	ENSG00000068745	IP6K2	IHPK2,PIUS
SOX4	ENSG00000206783	RNU6-292P	-
SOX4	ENSG00000263575	MIR4665	mir-4665
SOX4	ENSG00000144120	TMEM177	-
SOX4	ENSG00000276071	CTD-3234P18.6	-
SOX4	ENSG00000240371	RPS4XP13	-
SOX4	ENSG00000248587	GDNF-AS1	GDNFOS
SOX4	ENSG00000130222	GADD45G	CR6,DDIT2,GADD45gamma,GRP17
SOX4	ENSG00000186184	POLR1D	AC19,POLR1C,RPA16,RPA9,RPAC2,RPC16,RPO1-3,TCS2
SOX4	ENSG00000163041	H3F3A	H3.3A,H3F3
SOX4	ENSG00000163795	ZNF513	HMFT0656,RP58
SOX4	ENSG00000163191	S100A11	HEL-S-43,MLN70,S100C
SOX4	ENSG00000137601	NEK1	NY-REN-55,SRPS2,SRPS2A,SRTD6
SOX4	ENSG00000198513	ATL1	AD-FSP,FSP1,GBP3,HSN1D,SPG3,SPG3A,atlastin1
SOX4	ENSG00000150316	CWC15	AD002,C11orf5,Cwf15,HSPC148,ORF5
SOX4	ENSG00000278727	AC000403.4	-
SOX4	ENSG00000261076	RP11-179B15.6	-
SOX4	ENSG00000223086	RNA5SP155	-
SOX4	ENSG00000174446	SNAPC5	SNAP19
SOX4	ENSG00000168397	ATG4B	APG4B,AUTL1
SOX4	ENSG00000277969	CTB-58E17.1	-
SOX4	ENSG00000174928	C3orf33	AC3-33
SOX4	ENSG00000225180	AATK-AS1	-
SOX4	ENSG00000272767	JMJD1C-AS1	-
SOX4	ENSG00000198478	SH3BGRL2	-
SOX4	ENSG00000243018	RP5-1070G24.2	-
SOX4	ENSG00000157538	DSCR3	DCRA,DSCRA
SOX4	ENSG00000133246	PRAM1	PML-RAR,PRAM-1
SOX4	ENSG00000238862	SNORD19B	-
SOX4	ENSG00000240237	CTD-2182N23.1	-
SOX4	ENSG00000068001	HYAL2	LUCA2
SOX4	ENSG00000106003	LFNG	SCDO3
SOX4	ENSG00000270061	RP11-214K3.19	-
SOX4	ENSG00000186132	C2orf76	AIM29
SOX4	ENSG00000149541	B3GAT3	GLCATI,JDSCD,glcUAT-I
SOX4	ENSG00000137285	TUBB2B	PMGYSA,bA506K6.1
SOX4	ENSG00000166275	C10orf32	-
SOX4	ENSG00000261790	AC005606.14	-
SOX4	ENSG00000064999	ANKS1A	ANKS1
SOX4	ENSG00000277370	SNORD49A	RNU49,U49,U49A
SOX4	ENSG00000198185	ZNF334	-
SOX4	ENSG00000023171	GRAMD1B	-
SOX4	ENSG00000241764	AC002467.7	-
SOX4	ENSG00000139437	TCHP	TpMs
SOX4	ENSG00000164405	UQCRQ	MC3DN4,QCR8,QP-C,QPC,UQCR7
SOX4	ENSG00000226823	SUGT1P	-
SOX4	ENSG00000099899	TRMT2A	HTF9C
SOX4	ENSG00000156304	SCAF4	SFRS15,SRA4
SOX4	ENSG00000272702	RP11-44N22.3	-
SOX4	ENSG00000134375	TIMM17A	TIM17,TIM17A
SOX4	ENSG00000273890	RP11-603J24.21	-
SOX4	ENSG00000256690	RP11-727F15.9	-
SOX4	ENSG00000005238	FAM214B	KIAA1539
SOX4	ENSG00000207185	RNU6-1157P	-
SOX4	ENSG00000267016	RP11-75C10.9	-
SOX4	ENSG00000236859	NIFK-AS1	-
SOX4	ENSG00000269806	CTD-3001H11.1	-
SOX4	ENSG00000251562	MALAT1	-
SOX4	ENSG00000176155	CCDC57	-
SOX4	ENSG00000077044	DGKD	DGKdelta,dgkd-2
SOX4	ENSG00000149798	CDC42EP2	BORG1,CEP2
SOX4	ENSG00000107643	MAPK8	JNK,JNK-46,JNK1,JNK1A2,JNK21B1/2,PRKM8,SAPK1,SAPK1c
SOX4	ENSG00000172493	AFF1	AF4,MLLT2,PBM1
SOX4	ENSG00000271888	RP11-560J1.2	-
SOX4	ENSG00000239367	RN7SL477P	-
SOX4	ENSG00000278249	SCARNA2	HBII-382,mgU2-25/61
SOX4	ENSG00000094916	CBX5	mir-3198-2
SOX4	ENSG00000274963	Metazoa_SRP	-
SOX4	ENSG00000269038	AP001462.6	-
SOX4	ENSG00000159140	SON	hsa-mir-6501,mir-6501
SOX4	ENSG00000154889	MPPE1	PGAP5
SOX4	ENSG00000137434	C6orf52	-
SOX4	ENSG00000268069	RP5-1057I20.4	-
SOX4	ENSG00000212144	U8	-
SOX4	ENSG00000103742	IGDCC4	DDM36,NOPE
SOX4	ENSG00000242258	LINC00996	-
SOX4	ENSG00000167861	HID1	C17orf28,DMC1,HID-1
SOX4	ENSG00000275437	RP5-908M14.10	-
SOX4	ENSG00000168090	COPS6	CSN6,MOV34-34KD
SOX4	ENSG00000256050	RP11-982M15.6	-
SOX4	ENSG00000136141	LRCH1	CHDC1,NP81
SOX4	ENSG00000107404	DVL1	hsa-mir-6808
SOX4	ENSG00000166170	BAG5	BAG-5
SOX4	ENSG00000255302	EID1	C15orf3,CRI1,EID-1,IRO45620,PNAS-22,PTD014,RBP21
SOX4	ENSG00000173237	C11orf86	-
SOX4	ENSG00000177700	POLR2L	RBP10,RPABC5,RPB10,RPB10beta,RPB7.6,hRPB7.6
SOX4	ENSG00000154265	ABCA5	ABC13,EST90625
SOX4	ENSG00000279610	C20orf181	-
SOX4	ENSG00000116350	SRSF4	SFRS4,SRP75
SOX4	ENSG00000122483	CCDC18	NY-SAR-41
SOX4	ENSG00000140718	FTO	ALKBH9,BMIQ14,GDFD
SOX4	ENSG00000180592	SKIDA1	C10orf140,DLN-1
SOX4	ENSG00000161013	MGAT4B	GNT-IV,GNT-IVB
SOX4	ENSG00000137337	MDC1	NFBD1
SOX4	ENSG00000265559	RN7SL652P	-
SOX4	ENSG00000243738	RN7SL181P	-
SOX4	ENSG00000137871	ZNF280D	-
SOX4	ENSG00000272906	RP11-533E19.7	-
SOX4	ENSG00000149716	ORAOV1	TAOS1
SOX4	ENSG00000272941	RP11-134L10.1	-
SOX4	ENSG00000100226	GTPBP1	GP-1,GP1,HSPC018
SOX4	ENSG00000113387	SUB1	P15,PC4,p14
SOX4	ENSG00000166261	ZNF202	ZKSCAN10,ZSCAN42
SOX4	ENSG00000121690	DEPDC7	TR2,dJ85M6.4
SOX4	ENSG00000134324	LPIN1	PAP1
SOX4	ENSG00000197182	MIRLET7BHG	-
SOX4	ENSG00000164548	TRA2A	AWMS1,HSU53209
SOX4	ENSG00000178307	TMEM11	C17orf35,PM1,PMI
SOX4	ENSG00000233739	RP5-1039K5.13	-
SOX4	ENSG00000164713	BRI3	I3
SOX4	ENSG00000265489	RP11-1090M7.1	-
SOX4	ENSG00000259818	RP5-1024G6.7	-
SOX4	ENSG00000260641	RP11-1299A16.3	-
SOX4	ENSG00000239419	RN7SL535P	-
SOX4	ENSG00000198743	SLC5A3	BCW2,SMIT,SMIT1,SMIT2
SOX4	ENSG00000004779	NDUFAB1	ACP,FASN2A,SDAP
SOX4	ENSG00000182903	ZNF721	-
SOX4	ENSG00000132842	AP3B1	ADTB3,ADTB3A,HPS,HPS2,PE
SOX4	ENSG00000278875	CTC-439O9.1	-
SOX4	ENSG00000257453	RP11-290L1.3	-
SOX4	ENSG00000180776	ZDHHC20	4933421L13Rik,DHHC-20
SOX4	ENSG00000160767	FAM189B	C1orf2,COTE1
SOX4	ENSG00000003989	SLC7A2	ATRC2,CAT2,HCAT2
SOX4	ENSG00000150756	FAM173B	JS-2
SOX4	ENSG00000229543	RP11-90J7.2	-
SOX4	ENSG00000161395	PGAP3	AGLA546,CAB2,PERLD1,PP1498,hCOS16
SOX4	ENSG00000142856	ITGB3BP	CENP-R,CENPR,HSU37139,NRIF3,TAP20
SOX4	ENSG00000221949	LINC01465	C12orf61
SOX4	ENSG00000079134	THOC1	HPR1,P84,P84N5
SOX4	ENSG00000279691	RP11-485M7.2	-
SOX4	ENSG00000065243	PKN2	PAK2,PRK2,PRKCL2,PRO2042,Pak-2,STK7
SOX4	ENSG00000009413	REV3L	POLZ,REV3
SOX4	ENSG00000235131	RP5-1092A11.2	-
SOX4	ENSG00000128016	ZFP36	G0S24,GOS24,NUP475,RNF162A,TIS11,TTP,zfp-36
SOX4	ENSG00000100105	PATZ1	MAZR,PATZ,RIAZ,ZBTB19,ZNF278,ZSG,dJ400N23
SOX4	ENSG00000170322	NFRKB	INO80G
SOX4	ENSG00000145349	CAMK2D	CAMKD
SOX4	ENSG00000136051	KIAA1033	KIAA1033,MRT43,SWIP
SOX4	ENSG00000130023	ERMARD	C6orf70,PVNH6,dJ266L20.3
SOX4	ENSG00000255343	RP11-299M14.2	-
SOX4	ENSG00000259155	RP11-831F12.3	-
SOX4	ENSG00000117461	PIK3R3	-
SOX4	ENSG00000142230	SAE1	AOS1,HSPC140,SUA1,UBLE1A
SOX4	ENSG00000137207	YIPF3	C6orf109,FinGER3,KLIP1,dJ337H4.3
SOX4	ENSG00000120253	NUP43	bA350J20.1,p42
SOX4	ENSG00000165424	ZCCHC24	C10orf56,Z3CXXC8
SOX4	ENSG00000233108	AC006042.7	-
SOX4	ENSG00000243176	RP11-550I24.2	-
SOX4	ENSG00000133872	SARAF	FOAP-7,HSPC035,TMEM66,XTP3
SOX4	ENSG00000279479	RP11-91I8.2	-
SOX4	ENSG00000140527	WDR93	-
SOX4	ENSG00000122299	ZC3H7A	HSPC055,ZC3H7,ZC3HDC7
SOX4	ENSG00000103707	MTFMT	COXPD15,FMT1
SOX4	ENSG00000120699	EXOSC8	CIP3,EAP2,OIP2,PCH1C,RRP43,Rrp43p,bA421P11.3,p9
SOX4	ENSG00000238379	RNA5SP103	-
SOX4	ENSG00000154721	JAM2	C21orf43,CD322,JAM-B,JAMB,PRO245,VE-JAM,VEJAM
SOX4	ENSG00000272143	FGF14-AS2	-
SOX4	ENSG00000056050	C4orf27	C4orf27
SOX4	ENSG00000132549	VPS13B	CHS1,COH1
SOX4	ENSG00000140853	NLRC5	CLR16.1,NOD27,NOD4
SOX4	ENSG00000164062	APEH	AARE,ACPH,APH,D3F15S2,D3S48E,DNF15S2,OPH
SOX4	ENSG00000276956	Metazoa_SRP	-
SOX4	ENSG00000264968	RP11-387H17.4	-
SOX4	ENSG00000257529	RPL36A-HNRNPH2	-
SOX4	ENSG00000139697	SBNO1	hsa-mir-8072
SOX4	ENSG00000267424	CTD-2265O21.3	-
SOX4	ENSG00000125637	PSD4	EFA6B,TIC
SOX4	ENSG00000137474	MYO7A	DFNA11,DFNB2,MYOVIIA,MYU7A,NSRD2,USH1B
SOX4	ENSG00000277182	CTB-58E17.5	-
SOX4	ENSG00000129518	EAPP	BM036,C14orf11
SOX4	ENSG00000139354	GAS2L3	G2L3
SOX4	ENSG00000101191	DIDO1	BYE1,C20orf158,DATF-1,DATF1,DIDO2,DIDO3,DIO-1,DIO1,dJ885L7.8
SOX4	ENSG00000259763	RP11-327J17.1	-
SOX4	ENSG00000147459	DOCK5	-
SOX4	ENSG00000259605	AC074212.5	-
SOX4	ENSG00000086200	IPO11	-
SOX4	ENSG00000179041	RRS1	-
SOX4	ENSG00000198707	CEP290	3H11Ag,BBS14,CT87,JBTS5,LCA10,MKS4,NPHP6,POC3,SLSN6,rd16
SOX4	ENSG00000125388	GRK4	GPRK2L,GPRK4,GRK4a,IT11
SOX4	ENSG00000161011	SQSTM1	A170,DMRV,FTDALS3,NADGP,OSIL,PDB3,ZIP3,p60,p62,p62B
SOX4	ENSG00000197093	GAL3ST4	GAL3ST-4
SOX4	ENSG00000126749	EMG1	-
SOX4	ENSG00000253164	RP11-563N12.2	-
SOX4	ENSG00000232533	AC093673.5	-
SOX4	ENSG00000115514	TXNDC9	APACD,PHLP3
SOX4	ENSG00000248473	CTC-338M12.2	-
SOX4	ENSG00000196405	EVL	RNB6
SOX4	ENSG00000169962	TAS1R3	T1R3
SOX4	ENSG00000228223	HCG11	-
SOX4	ENSG00000100941	PNN	DRS,DRSP,SDK3,memA
SOX4	ENSG00000221698	MIR548H3	MIR548H-3,MIRN548H3,hsa-mir-548h-3
SOX4	ENSG00000175662	TOM1L2	-
SOX4	ENSG00000122432	SPATA1	-
SOX4	ENSG00000275549	C9orf173-AS1	C9orf173-AS1
SOX4	ENSG00000100519	PSMC6	CADP44,HEL-S-73,P44,SUG2,p42
SOX4	ENSG00000259523	RP11-680F8.3	-
SOX4	ENSG00000185163	DDX51	-
SOX4	ENSG00000154767	XPC	RAD4,XP3,XPCC,p125
SOX4	ENSG00000112419	PHACTR2	C6orf56
SOX4	ENSG00000146066	HIGD2A	RCF1b
SOX4	ENSG00000168758	SEMA4C	M-SEMA-F,SEMACL1,SEMAF,SEMAI
SOX4	ENSG00000136463	TACO1	CCDC44
SOX4	ENSG00000273361	RP11-378A13.2	-
SOX4	ENSG00000100027	YPEL1	FKSG3
SOX4	ENSG00000138434	SSFA2	CS-1,CS1,KRAP,SPAG13
SOX4	ENSG00000174744	BRMS1	-
SOX4	ENSG00000207405	SNORA64	RNU64,U64
SOX4	ENSG00000253833	RP11-367E12.4	-
SOX4	ENSG00000132300	PTCD3	MRP-S39
SOX4	ENSG00000254369	HOXA-AS3	HOXA6as
SOX4	ENSG00000226889	RP11-474I16.8	-
SOX4	ENSG00000170291	ELP5	C17orf81,DERP6,HSPC002,MST071,MSTP071
SOX4	ENSG00000238825	RNU1-13P	-
SOX4	ENSG00000114503	NCBP2	CBC2,CBP20,NIP1,PIG55
SOX4	ENSG00000225533	PAWRP1	-
SOX4	ENSG00000234203	RP5-1050D4.2	-
SOX4	ENSG00000170946	DNAJC24	DPH4,JJJ3,ZCSL3
SOX4	ENSG00000106028	SSBP1	Mt-SSB,SOSS-B1,SSBP,mtSSB
SOX4	ENSG00000213983	AP1G2	G2AD
SOX4	ENSG00000148516	ZEB1	AREB6,BZP,DELTAEF1,FECD6,NIL2A,PPCD3,TCF8,ZFHEP,ZFHX1A
SOX4	ENSG00000256827	RP11-214K3.5	-
SOX4	ENSG00000136560	TANK	I-TRAF,ITRAF,TRAF2
SOX4	ENSG00000157778	PSMG3	C7orf48,PAC3
SOX4	ENSG00000258957	RP11-363J20.1	-
SOX4	ENSG00000260017	RP11-1035H13.2	-
SOX4	ENSG00000151148	UBE3B	BPIDS,KOS
SOX4	ENSG00000134013	LOXL2	LOR2,WS9-14
SOX4	ENSG00000163902	RPN1	OST1,RBPH1
SOX4	ENSG00000144040	SFXN5	BBG-TCC
SOX4	ENSG00000130684	ZNF337	-
SOX4	ENSG00000006194	ZNF263	FPM315,ZKSCAN12,ZSCAN44
SOX4	ENSG00000233230	AC079807.2	-
SOX4	ENSG00000082438	COBLL1	COBLR1
SOX4	ENSG00000140057	AK7	AK 7
SOX4	ENSG00000224985	RP11-297K8.2	-
SOX4	ENSG00000240135	PSMD12P	-
SOX4	ENSG00000222345	SNORD19	-
SOX4	ENSG00000273181	RP11-778D9.13	-
SOX4	ENSG00000114054	PCCB	-
SOX4	ENSG00000099917	MED15	ARC105,CAG7A,CTG7A,PCQAP,TIG-1,TIG1,TNRC7
SOX4	ENSG00000273367	RP5-827C21.6	-
SOX4	ENSG00000129071	MBD4	MED1
SOX4	ENSG00000149474	CSRP2BP	ATAC2,CRP2BP,CSRP2BP,PRO1194,dJ717M23.1
SOX4	ENSG00000213760	ATP6V1G2	ATP6G,ATP6G2,NG38,VMA10
SOX4	ENSG00000258667	HIF1A-AS2	-
SOX4	ENSG00000173145	NOC3L	AD24,C10orf117,FAD24
SOX4	ENSG00000076928	ARHGEF1	-
SOX4	ENSG00000204923	FBXO48	-
SOX4	ENSG00000109685	WHSC1	KMT3F,KMT3G,MMSET,REIIBP,TRX5,WHS,WHSC1
SOX4	ENSG00000234284	ZNF879	DKFZp686E2433
SOX4	ENSG00000116586	LAMTOR2	ENDAP,HSPC003,MAPBPIP,MAPKSP1AP,ROBLD3,Ragulator2,p14
SOX4	ENSG00000247199	RP11-373N22.3	-
SOX4	ENSG00000165617	DACT1	DAPPER,DAPPER1,DPR1,FRODO,HDPR1,THYEX3
SOX4	ENSG00000199032	MIR425	MIRN425,hsa-mir-425,mir-425
SOX4	ENSG00000132522	GPS2	AMF-1
SOX4	ENSG00000229953	RP11-284F21.7	-
SOX4	ENSG00000180370	PAK2	PAK65,PAKgamma
SOX4	ENSG00000234456	MAGI2-AS3	-
SOX4	ENSG00000204392	LSM2	C6orf28,G7B,YBL026W,snRNP
SOX4	ENSG00000224092	RP11-443B9.1	-
SOX4	ENSG00000145780	FEM1C	EUROIMAGE686608,EUROIMAGE783647,FEM1A
SOX4	ENSG00000155100	OTUD6B	CGI-77,DUBA-5,DUBA5
SOX4	ENSG00000215271	HOMEZ	KIAA1443
SOX4	ENSG00000159685	CHCHD6	CHCM1,Mic25,PPP1R23
SOX4	ENSG00000133318	RTN3	ASYIP,HAP,NSPL2,NSPLII,RTN3-A1
SOX4	ENSG00000058673	ZC3H11A	ZC3HDC11A
SOX4	ENSG00000123975	CKS2	CKSHS2
SOX4	ENSG00000131584	ACAP3	CENTB5
SOX4	ENSG00000125166	GOT2	KAT4,KATIV,KYAT4,mitAAT
SOX4	ENSG00000256403	RP11-7N14.1	-
SOX4	ENSG00000105254	TBCB	CG22,CKAP1,CKAPI
SOX4	ENSG00000255458	RP11-539G18.2	-
SOX4	ENSG00000162607	USP1	UBP
SOX4	ENSG00000236756	DNAJC9-AS1	C10orf103,bA537A6.3
SOX4	ENSG00000279170	RP1-199J3.6	-
SOX4	ENSG00000101577	LPIN2	-
SOX4	ENSG00000253133	RP11-360L9.4	-
SOX4	ENSG00000263403	MIR4673	-
SOX4	ENSG00000186577	C6orf1	LBH
SOX4	ENSG00000276291	RP11-87H9.2	-
SOX4	ENSG00000182158	CREB3L2	BBF2H7
SOX4	ENSG00000151023	ENKUR	C10orf63,CFAP106
SOX4	ENSG00000101222	SPEF1	C20orf28,CLAMP,SPEF1A
SOX4	ENSG00000278517	MIR6865	hsa-mir-6865
SOX4	ENSG00000112425	EPM2A	EPM2,MELF
SOX4	ENSG00000249087	ZNF436-AS1	C1orf213
SOX4	ENSG00000159917	ZNF235	ANF270,HZF6,ZFP93,ZNF270
SOX4	ENSG00000272226	RP11-63G10.3	-
SOX4	ENSG00000260439	LMF1-AS1	LA16c-366D3.1
SOX4	ENSG00000259945	CTD-2012K14.3	-
SOX4	ENSG00000166025	AMOTL1	JEAP
SOX4	ENSG00000173214	KIAA1919	KIAA1919,NaGLT1
SOX4	ENSG00000120055	C10orf95	-
SOX4	ENSG00000091157	WDR7	TRAG
SOX4	ENSG00000270019	RP11-141B14.1	-
SOX4	ENSG00000261314	RP11-359E8.5	-
SOX4	ENSG00000230835	AP001187.11	-
SOX4	ENSG00000126012	KDM5C	DXS1272E,JARID1C,MRX13,MRXJ,MRXSCJ,MRXSJ,SMCX,XE169
SOX4	ENSG00000102309	PIN4	EPVH,PAR14,PAR17
SOX4	ENSG00000119509	INVS	INV,NPH2,NPHP2
SOX4	ENSG00000178927	C17orf62	-
SOX4	ENSG00000248993	XXbac-BPG181M17.5	-
SOX4	ENSG00000215041	NEURL4	-
SOX4	ENSG00000241269	AC093620.5	-
SOX4	ENSG00000215196	AC091878.1	-
SOX4	ENSG00000112893	MAN2A1	AMan II,GOLIM7,MANA2,MANII
SOX4	ENSG00000239726	RN7SL688P	-
SOX4	ENSG00000225007	AC000067.1	-
SOX4	ENSG00000278388	GS1-345D13.1	-
SOX4	ENSG00000086061	DNAJA1	DJ-2,DjA1,HDJ2,HSDJ,HSJ-2,HSJ2,HSPF4,NEDD7,hDJ-2
SOX4	ENSG00000270313	COX6CP16	-
SOX4	ENSG00000184220	CMSS1	C3orf26
SOX4	ENSG00000007168	PAFAH1B1	LIS1,LIS2,MDCR,MDS,NudF,PAFAH
SOX4	ENSG00000228884	AC104634.2	-
SOX4	ENSG00000100347	SAMM50	CGI-51,OMP85,SAM50,TOB55,TRG-3,YNL026W
SOX4	ENSG00000227438	AP001471.1	-
SOX4	ENSG00000090470	PDCD7	ES18,HES18
SOX4	ENSG00000205352	PRR13	TXR1
SOX4	ENSG00000138785	INTS12	INT12,PHF22,SBBI22
SOX4	ENSG00000132463	GRSF1	-
SOX4	ENSG00000279817	RP11-386I8.4	-
SOX4	ENSG00000173914	RBM4B	RBM30,RBM4L,ZCCHC15,ZCCHC21B,ZCRB3B
SOX4	ENSG00000250654	RP11-834C11.7	-
SOX4	ENSG00000277453	CTC-492K19.7	-
SOX4	ENSG00000110080	ST3GAL4	CGS23,NANTA3,SAT3,SIAT4,SIAT4C,ST3GalIV,STZ
SOX4	ENSG00000160959	LRRC14	LRRC14A
SOX4	ENSG00000257548	RP11-797M17.1	-
SOX4	ENSG00000010319	SEMA3G	sem2
SOX4	ENSG00000207630	MIR7-3	MIRN7-3,hsa-mir-7-3,mir-7-3
SOX4	ENSG00000167862	ICT1	DS-1,DS1,ICT1,MRP-L58
SOX4	ENSG00000163399	ATP1A1	-
SOX4	ENSG00000261173	RP11-169E6.1	-
SOX4	ENSG00000102547	CAB39L	MO25-BETA,MO2L,bA103J18.3
SOX4	ENSG00000254088	SLC2A3P4	-
SOX4	ENSG00000141905	NFIC	CTF,CTF5,NF-I,NFI
SOX4	ENSG00000117155	SSX2IP	ADIP,hMsd1
SOX4	ENSG00000147144	CCDC120	JM11
SOX4	ENSG00000236471	AF127577.12	-
SOX4	ENSG00000136367	ZFHX2	ZFH-5,ZNF409
SOX4	ENSG00000249992	TMEM158	BBP,RIS1,p40BBP
SOX4	ENSG00000110693	SOX6	hsa-mir-6073
SOX4	ENSG00000276063	RP11-817G13.3	-
SOX4	ENSG00000273451	RP4-569M23.4	-
SOX4	ENSG00000141682	PMAIP1	APR,NOXA
SOX4	ENSG00000276278	RP11-182J1.3	-
SOX4	ENSG00000103522	IL21R	CD360,NILR
SOX4	ENSG00000139899	CBLN3	PRO1486
SOX4	ENSG00000158457	TSPAN33	PEN,PEN.,TSPAN-33
SOX4	ENSG00000279672	NS3BP	-
SOX4	ENSG00000225450	RP3-508I15.14	-
SOX4	ENSG00000213920	MDP1	FN6PASE,MDP-1
SOX4	ENSG00000250240	CTD-2154I11.2	-
SOX4	ENSG00000115318	LOXL3	LOXL
SOX4	ENSG00000172458	IL17D	IL-17D
SOX4	ENSG00000159761	C16orf86	-
SOX4	ENSG00000120899	PTK2B	CADTK,CAKB,FADK2,FAK2,PKB,PTK,PYK2,RAFTK
SOX4	ENSG00000083857	FAT1	CDHF7,CDHR8,FAT,ME5,hFat1
SOX4	ENSG00000109180	OCIAD1	ASRIJ,OCIA,TPA018
SOX4	ENSG00000197442	MAP3K5	ASK1,MAPKKK5,MEKK5
SOX4	ENSG00000132394	EEFSEC	EFSEC,SELB
SOX4	ENSG00000167325	RRM1	R1,RIR1,RR1
SOX4	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
SOX4	ENSG00000177485	ZBTB33	ZNF-kaiso,ZNF348
SOX4	ENSG00000115109	EPB41L5	BE37,YMO1,YRT
SOX4	ENSG00000161677	JOSD2	SBBI54
SOX4	ENSG00000164619	BMPER	CRIM3,CV-2,CV2
SOX4	ENSG00000265683	RP11-173M1.5	-
SOX4	ENSG00000141753	IGFBP4	BP-4,HT29-IGFBP,IBP4,IGFBP-4
SOX4	ENSG00000256683	ZNF350	ZBRK1,ZFQR
SOX4	ENSG00000187624	C17orf97	CK20,LIAT1
SOX4	ENSG00000224856	RP4-796I17.5	-
SOX4	ENSG00000272734	ADIRF-AS1	-
SOX4	ENSG00000170779	CDCA4	HEPP,SEI-3/HEPP
SOX4	ENSG00000259207	ITGB3	-
SOX4	ENSG00000247077	PGAM5	BXLBV68
SOX4	ENSG00000161714	PLCD3	PLC-delta-3
SOX4	ENSG00000258858	RP11-982M15.5	-
SOX4	ENSG00000143933	CALM2	CAMII,LQT15,PHKD,PHKD2,caM
SOX4	ENSG00000222032	AC112721.2	-
SOX4	ENSG00000177788	RP5-1061H20.4	-
SOX4	ENSG00000173141	MRPL57	MRP63,bMRP63
SOX4	ENSG00000198792	TMEM184B	C22orf5,FM08,HS5O6A,HSPC256
SOX4	ENSG00000257221	RP11-689B22.2	-
SOX4	ENSG00000232245	RP4-705F19.1	-
SOX4	ENSG00000253688	RP11-567J20.2	-
SOX4	ENSG00000168795	ZBTB5	-
SOX4	ENSG00000165886	UBTD1	-
SOX4	ENSG00000229666	MAST4-AS1	-
SOX4	ENSG00000133216	EPHB2	CAPB,DRT,EK5,EPHT3,ERK,Hek5,PCBC,Tyro5
SOX4	ENSG00000246863	RP11-325N19.3	-
SOX4	ENSG00000074219	TEAD2	ETF,TEAD-2,TEF-4,TEF4
SOX4	ENSG00000263628	MIR3155B	MIR3155,hsa-mir-3155a,mir-3155a
SOX4	ENSG00000063244	U2AF2	U2AF65
SOX4	ENSG00000279685	MAPT-IT1	-
SOX4	ENSG00000272986	RP11-46J23.1	-
SOX4	ENSG00000167232	ZNF91	HPF7,HTF10
SOX4	ENSG00000097021	ACOT7	ACH1,ACT,BACH,CTE-II,LACH,LACH1,hBACH
SOX4	ENSG00000165115	KIF27	-
SOX4	ENSG00000156384	SFR1	C10orf78,MEI5,MEIR5,bA373N18.1
SOX4	ENSG00000223725	AC007879.5	-
SOX4	ENSG00000137822	TUBGCP4	76P,GCP-4,GCP4,Grip76,MCCRP3
SOX4	ENSG00000244041	LINC01011	-
SOX4	ENSG00000175548	ALG10B	ALG10,KCR1
SOX4	ENSG00000107816	LZTS2	LAPSER1
SOX4	ENSG00000279821	RP11-1334A24.5	-
SOX4	ENSG00000231881	RP5-1120P11.3	-
SOX4	ENSG00000128342	LIF	CDF,DIA,HILDA,MLPLI
SOX4	ENSG00000200366	RNU6-511P	-
SOX4	ENSG00000164902	PHAX	RNUXA
SOX4	ENSG00000013563	DNASE1L1	DNAS1L1,DNASEX,DNL1L,G4.8,XIB
SOX4	ENSG00000196776	CD47	IAP,MER6,OA3
